image_id,cat_id
M107342494,Q107419831
M89533905,Q8046759
M89533810,Q8046759
M8680278,Q17977112
M74452360,Q17977112
M159232,Q17977112
M32018945,Q17977112
M17730706,Q17977112
M118401591,Q17977112
M57424248,Q17977112
M7869255,Q17977112
M14973331,Q17977112
M30701698,Q17977112
M28133903,Q17977112
M8668468,Q17977112
M87570152,Q17977112
M33155959,Q17977112
M3426652,Q17977112
M120198252,Q17977112
M6752345,Q17977112
M30386430,Q17977112
M97288571,Q17977112
M17638951,Q17977112
M114540822,Q17977112
M112312861,Q17977112
M116516193,Q17977112
M8939319,Q17977112
M7223155,Q17977112
M74180668,Q17977112
M17447751,Q17977112
M112414367,Q17977112
M28249381,Q17977112
M99003167,Q17977112
M16374760,Q17977112
M935455,Q17977112
M74119628,Q17977112
M38540693,Q17977112
M106688170,Q17977112
M48888210,Q17977112
M84399484,Q17977112
M27061427,Q17977112
M2929683,Q17977112
M75590118,Q17977112
M3255953,Q17977112
M8621686,Q17977112
M90022880,Q17977112
M46825629,Q17977112
M97754520,Q17977112
M45746525,Q17977112
M20334952,Q17977112
M111675119,Q17977112
M28885434,Q17977112
M118401594,Q17977112
M17576708,Q17977112
M83633496,Q2981049
M80685109,Q2981049
M92393652,Q2981049
M80738465,Q2981049
M80959240,Q2981049
M80183656,Q2981049
M80183681,Q2981049
M92471932,Q2981049
M80616617,Q2981049
M80958861,Q2981049
M90931445,Q2981049
M92392912,Q2981049
M80183694,Q2981049
M80669754,Q2981049
M91264276,Q2981049
M90489551,Q3966286
M61457075,Q3966286
M60274441,Q3966286
M99846663,Q3966286
M60280838,Q3966286
M60285941,Q3966286
M61136405,Q3966286
M61137142,Q3966286
M60929040,Q3966286
M61135756,Q3966286
M60284121,Q3966286
M61457051,Q3966286
M90488502,Q3966286
M61143134,Q3966286
M61457081,Q3966286
M81651926,Q3966286
M60282775,Q3966286
M90488742,Q3966286
M90177857,Q3966286
M61134196,Q3966286
M60277875,Q3966286
M107616436,Q3966286
M60282896,Q3966286
M60285093,Q3966286
M90489555,Q3966286
M60494465,Q3966286
M65746547,Q3966286
M60843411,Q3966286
M60895843,Q3966286
M60283769,Q3966286
M90488719,Q3966286
M88080101,Q3966286
M60888964,Q3966286
M90488748,Q3966286
M60841966,Q3966286
M90488669,Q3966286
M95429140,Q3966286
M57396627,Q3966286
M60860131,Q3966286
M61132268,Q3966286
M61134210,Q3966286
M60285970,Q3966286
M90487709,Q3966286
M61133467,Q3966286
M60860146,Q3966286
M60277469,Q3966286
M60936462,Q3966286
M90183400,Q3966286
M92719623,Q3966286
M60946393,Q3966286
M60896150,Q3966286
M61457034,Q3966286
M60277882,Q3966286
M446357,Q3966286
M77642404,Q3966286
M116193952,Q3966286
M90488753,Q3966286
M90487618,Q3966286
M60874897,Q3966286
M60284069,Q3966286
M94656401,Q3966286
M15347635,Q3966286
M17645738,Q3966286
M60910656,Q3966286
M65152482,Q3966286
M99846834,Q3966286
M92707250,Q3966286
M60282890,Q3966286
M90488677,Q3966286
M60936213,Q3966286
M60891174,Q3966286
M60181842,Q3966286
M60283768,Q3966286
M60866251,Q3966286
M61137576,Q3966286
M61145447,Q3966286
M60870056,Q3966286
M36646801,Q3966286
M16846174,Q109675722
M105466031,Q36633
M89601561,Q36633
M15195150,Q36633
M106528367,Q36633
M113515959,Q36633
M94672488,Q36633
M113515957,Q36633
M113515960,Q36633
M89601560,Q36633
M120032855,Q36633
M84404666,Q36633
M89601563,Q36633
M119955552,Q36633
M89601558,Q36633
M93062660,Q36633
M89601562,Q36633
M89601557,Q36633
M113515958,Q36633
M93511488,Q952443
M96044196,Q952443
M109434269,Q952443
M97521382,Q952443
M106985822,Q952443
M106985821,Q952443
M105643148,Q952443
M42422386,Q952443
M114378576,Q952443
M109710332,Q952443
M107184557,Q952443
M95118365,Q952443
M42566816,Q952443
M118080487,Q952443
M97521383,Q952443
M67939515,Q486775
M116458998,Q486775
M857679,Q486775
M9036419,Q486775
M93381154,Q486775
M115775121,Q486775
M92006920,Q486775
M98185287,Q486775
M20532960,Q486775
M116043084,Q486775
M60494710,Q486775
M115856314,Q486775
M105112606,Q486775
M93533615,Q486775
M242297,Q486775
M114791667,Q486775
M113281310,Q486775
M37712249,Q486775
M115785075,Q486775
M93907559,Q486775
M115824070,Q486775
M96458839,Q486775
M85761885,Q486775
M114831717,Q486775
M87469389,Q486775
M107359192,Q486775
M49364737,Q486775
M30619954,Q486775
M86991808,Q486775
M104074282,Q486775
M69023213,Q486775
M115005550,Q486775
M114833297,Q486775
M93655735,Q486775
M115623554,Q486775
M115412217,Q486775
M115214414,Q486775
M79382957,Q486775
M107642661,Q486775
M115391506,Q486775
M90464398,Q486775
M107402709,Q486775
M110180516,Q486775
M114778943,Q486775
M104074286,Q486775
M114211823,Q486775
M107642660,Q486775
M94846853,Q486775
M115313979,Q486775
M16160608,Q486775
M75480589,Q486775
M92427208,Q486775
M90931445,Q486775
M96464930,Q486775
M104074288,Q486775
M79733910,Q324139
M79733941,Q324139
M79733943,Q324139
M79733937,Q324139
M79733931,Q324139
M79733914,Q324139
M79733922,Q324139
M79733913,Q324139
M79733925,Q324139
M79733951,Q324139
M79733938,Q324139
M79733911,Q324139
M79733919,Q324139
M79733934,Q324139
M79733926,Q324139
M79733936,Q324139
M79733945,Q324139
M79733932,Q324139
M79733933,Q324139
M79733920,Q324139
M79733928,Q324139
M79733916,Q324139
M79733946,Q324139
M79733924,Q324139
M79733935,Q324139
M79733927,Q324139
M79733923,Q324139
M79733908,Q324139
M79733930,Q324139
M79733947,Q324139
M79733942,Q324139
M61495715,Q2094798
M61495720,Q2094798
M61495721,Q2094798
M61495737,Q2094798
M16598535,Q16943283
M86366503,Q16943283
M112340381,Q16943283
M60894455,Q16943283
M82771709,Q545449
M22422923,Q545449
M2897254,Q545449
M39311862,Q545449
M116925007,Q545449
M8206788,Q545449
M110807569,Q545449
M4878683,Q545449
M107009048,Q545449
M8174776,Q545449
M3569358,Q545449
M9403325,Q545449
M21452293,Q545449
M90409537,Q545449
M8174431,Q545449
M107075928,Q545449
M104065149,Q17164849
M104874322,Q17164849
M95000097,Q17164849
M104065173,Q17164849
M104065129,Q17164849
M104065124,Q17164849
M104065156,Q17164849
M104065176,Q17164849
M104065164,Q17164849
M104065133,Q17164849
M104065139,Q17164849
M104065143,Q17164849
M104065130,Q17164849
M104065148,Q17164849
M104065138,Q17164849
M104065184,Q17164849
M104065169,Q17164849
M104065145,Q17164849
M104065166,Q17164849
M91636833,Q17164849
M104065167,Q17164849
M95000106,Q17164849
M104065175,Q17164849
M104065190,Q17164849
M104065171,Q17164849
M104065125,Q17164849
M104065183,Q17164849
M104065140,Q17164849
M104065181,Q17164849
M104065180,Q17164849
M104065132,Q17164849
M104065191,Q17164849
M104065161,Q17164849
M104065152,Q17164849
M104065144,Q17164849
M104065185,Q17164849
M104065177,Q17164849
M95000105,Q17164849
M95000110,Q17164849
M91636834,Q17164849
M115751767,Q110999040
M115542104,Q110999040
M117737582,Q110999040
M118557375,Q110999040
M115700700,Q110999040
M117476178,Q110999040
M115751754,Q110999040
M115751759,Q110999040
M115814738,Q110999040
M115926999,Q110999040
M115614357,Q110999040
M115899108,Q110999040
M115751750,Q110999040
M115915290,Q110999040
M115927965,Q110999040
M115540636,Q110999040
M117069302,Q110999040
M115686135,Q110999040
M115909739,Q110999040
M115567634,Q110999040
M115930349,Q110999040
M116667064,Q110999040
M115751755,Q110999040
M115751765,Q110999040
M116721040,Q110999040
M115928731,Q110999040
M116758091,Q110999040
M115913614,Q110999040
M115868424,Q110999040
M115566911,Q110999040
M115909735,Q110999040
M116619155,Q110999040
M115899103,Q110999040
M116760663,Q110999040
M115915461,Q110999040
M116729116,Q110999040
M115751753,Q110999040
M115555267,Q110999040
M119506010,Q110999040
M115877975,Q110999040
M115909733,Q110999040
M115521910,Q110999040
M115930348,Q110999040
M116760659,Q110999040
M115751751,Q110999040
M115751768,Q110999040
M115915289,Q110999040
M115751769,Q110999040
M116667175,Q110999040
M115909734,Q110999040
M115581507,Q110999040
M116541123,Q110999040
M115899104,Q110999040
M116401275,Q110999040
M116039324,Q110999040
M115751758,Q110999040
M115534512,Q110999040
M116480916,Q110999040
M116541107,Q110999040
M115666838,Q110999040
M116821946,Q110999040
M115671844,Q110999040
M117148750,Q110999040
M116791788,Q110999040
M115569969,Q110999040
M115915293,Q110999040
M115597612,Q110999040
M115927000,Q110999040
M81239402,Q110999040
M116804286,Q110999040
M117625919,Q110999040
M115543581,Q110999040
M115877973,Q110999040
M115309940,Q110999040
M117625918,Q110999040
M116993651,Q110999040
M115927967,Q110999040
M115573640,Q110999040
M115751762,Q110999040
M120215553,Q110999040
M118936664,Q110999040
M115899109,Q110999040
M115926997,Q110999040
M118143210,Q110999040
M116821948,Q110999040
M115549561,Q110999040
M115567306,Q110999040
M116541119,Q110999040
M115646382,Q110999040
M115915291,Q110999040
M115928730,Q110999040
M116721087,Q110999040
M115751760,Q110999040
M115781487,Q110999040
M116754549,Q110999040
M116541118,Q110999040
M115681574,Q110999040
M116039325,Q110999040
M115751749,Q110999040
M116541126,Q110999040
M116821947,Q110999040
M115899105,Q110999040
M116760665,Q110999040
M115928732,Q110999040
M117069381,Q110999040
M116821945,Q110999040
M116042768,Q110999040
M116480917,Q110999040
M115927966,Q110999040
M116480915,Q110999040
M116541111,Q110999040
M115547508,Q110999040
M115899113,Q110999040
M115680966,Q110999040
M115648197,Q110999040
M115528169,Q110999040
M115928734,Q110999040
M115526042,Q110999040
M115926998,Q110999040
M115928733,Q110999040
M115751764,Q110999040
M115899110,Q110999040
M115899115,Q110999040
M115532796,Q110999040
M116039332,Q110999040
M90971967,Q132821
M96464930,Q132821
M88687201,Q132821
M93602459,Q132821
M113956112,Q132821
M85147728,Q132821
M89301229,Q132821
M4115550,Q132821
M79696993,Q132821
M86970662,Q132821
M80148296,Q132821
M99387232,Q132821
M118331377,Q132821
M96458839,Q132821
M81268558,Q132821
M86971865,Q132821
M92454901,Q132821
M94040080,Q132821
M91298214,Q132821
M53422963,Q132821
M82997381,Q132821
M86970663,Q132821
M79401715,Q132821
M89688125,Q132821
M85147727,Q132821
M84691119,Q132821
M79690867,Q132821
M93655735,Q132821
M944447,Q132821
M113884433,Q132821
M79696869,Q132821
M22728709,Q132821
M79693317,Q132821
M93655736,Q132821
M113158988,Q132821
M107192352,Q132821
M90882377,Q132821
M110180516,Q132821
M91894805,Q132821
M61714571,Q132821
M61611417,Q132821
M94117969,Q132821
M110012481,Q132821
M9023768,Q132821
M79693974,Q132821
M79695156,Q132821
M72770100,Q1081574
M92351959,Q1081574
M17400106,Q1081574
M93372774,Q1081574
M72691249,Q1081574
M113385116,Q1081574
M17398993,Q1081574
M92507534,Q1081574
M113385115,Q1081574
M69541206,Q1081574
M38273477,Q1081574
M115289913,Q1081574
M113385117,Q1081574
M8835325,Q1081574
M18230364,Q1081574
M77555786,Q1081574
M115270099,Q1081574
M93138224,Q1081574
M92504727,Q1081574
M98002049,Q3199915
M97195465,Q3199915
M86395159,Q3199915
M60883525,Q3199915
M95756266,Q3199915
M103018923,Q3199915
M60853926,Q3199915
M98286975,Q3199915
M94065195,Q3199915
M60295472,Q3199915
M81044977,Q3199915
M61133739,Q3199915
M96495280,Q3199915
M60283883,Q3199915
M98287498,Q3199915
M94029941,Q3199915
M96695869,Q3199915
M61138776,Q3199915
M97296033,Q3199915
M94065201,Q3199915
M114505394,Q3199915
M96697155,Q3199915
M60871155,Q3199915
M95971241,Q3199915
M97625634,Q3199915
M60853922,Q3199915
M71705692,Q3199915
M60869120,Q3199915
M94065191,Q3199915
M97195386,Q3199915
M97296164,Q3199915
M61211122,Q3199915
M96199628,Q3199915
M116667064,Q3199915
M96696303,Q3199915
M60280471,Q3199915
M94065177,Q3199915
M97195282,Q3199915
M86394915,Q3199915
M96698646,Q3199915
M94065188,Q3199915
M97267948,Q3199915
M97267737,Q3199915
M60868143,Q3199915
M97268188,Q3199915
M60868156,Q3199915
M94065197,Q3199915
M115875111,Q3199915
M60938142,Q3199915
M90971967,Q3199915
M95756299,Q3199915
M60295409,Q3199915
M98002426,Q3199915
M95756157,Q3199915
M94065186,Q3199915
M60873337,Q3199915
M60877113,Q3199915
M78371456,Q3199915
M96199338,Q3199915
M96263386,Q3199915
M60931956,Q3199915
M60865853,Q3199915
M65745510,Q3199915
M96695065,Q3199915
M95756233,Q3199915
M94065187,Q3199915
M61210918,Q3199915
M96493384,Q3199915
M95756326,Q3199915
M116897260,Q3199915
M95756365,Q3199915
M94065190,Q3199915
M97624754,Q3199915
M98149624,Q3199915
M95971398,Q3199915
M95563331,Q3199915
M29704074,Q3199915
M65148005,Q3199915
M98150253,Q3199915
M95756194,Q3199915
M92600659,Q3199915
M98222373,Q3199915
M94065179,Q3199915
M96695392,Q3199915
M109428872,Q3199915
M97267620,Q3199915
M95437079,Q3199915
M94065183,Q3199915
M94065184,Q3199915
M98001924,Q3199915
M36548742,Q3199915
M98002824,Q3199915
M39271562,Q3199915
M60860429,Q3199915
M97195577,Q3199915
M95971476,Q3199915
M96692508,Q3199915
M94065180,Q3199915
M61133759,Q3199915
M117715803,Q3199915
M57476979,Q3199915
M98002627,Q3199915
M94065176,Q3199915
M96494604,Q3199915
M97194976,Q3199915
M106078054,Q3199915
M2193770,Q3199915
M98146604,Q3199915
M97195738,Q3199915
M94065196,Q3199915
M60869113,Q3199915
M92740615,Q3199915
M98286125,Q3199915
M60865837,Q3199915
M94065178,Q3199915
M60877129,Q3199915
M98149847,Q3199915
M97195078,Q3199915
M36548522,Q3199915
M60860437,Q3199915
M63286193,Q3199915
M98001773,Q3199915
M98002758,Q3199915
M97625258,Q3199915
M98223194,Q3199915
M114920731,Q3199915
M83928476,Q3199915
M96692848,Q3199915
M87738202,Q3199915
M60865838,Q3199915
M94065182,Q3199915
M98148877,Q3199915
M79210231,Q3199915
M60295453,Q3199915
M98223572,Q3199915
M96694367,Q3199915
M98149486,Q3199915
M97295898,Q3199915
M105476801,Q3199915
M97220201,Q3199915
M60859740,Q3199915
M86395455,Q3199915
M116654836,Q3199915
M57672342,Q3199915
M86395656,Q3199915
M86394397,Q3199915
M97267801,Q3199915
M97220132,Q3199915
M60882163,Q3199915
M94223283,Q3199915
M60880852,Q3199915
M98149952,Q3199915
M94065175,Q3199915
M98002973,Q3199915
M97267528,Q3199915
M98002117,Q3199915
M96999910,Q3199915
M98146823,Q3199915
M98222701,Q3199915
M107741041,Q3199915
M116808364,Q3199915
M96697532,Q3199915
M96693329,Q3199915
M22876534,Q152908
M32643567,Q152908
M36489550,Q9612
M78297313,Q9612
M77121791,Q9612
M43337823,Q9612
M90030480,Q9612
M109957493,Q9612
M7860288,Q9612
M7860283,Q9612
M58446317,Q9612
M91112200,Q9612
M87030864,Q9612
M93704589,Q9612
M90213372,Q9612
M566980,Q9612
M81306870,Q9612
M95263123,Q9612
M92351959,Q9612
M7860286,Q9612
M7860284,Q9612
M94071276,Q9612
M95250832,Q9612
M90213635,Q9612
M113567207,Q9612
M11143740,Q9612
M16964868,Q9612
M91112202,Q9612
M78134971,Q9612
M3578662,Q9612
M94805995,Q9612
M78134970,Q9612
M95769661,Q9612
M119811002,Q9612
M90213634,Q9612
M97660116,Q9612
M118619660,Q9612
M94806216,Q9612
M3853481,Q9612
M78297314,Q9612
M11809877,Q109690069
M5573752,Q109690069
M11809902,Q109690069
M11809852,Q109690069
M11809945,Q109690069
M94689088,Q100159
M494255,Q100159
M115882266,Q30323897
M19378862,Q918319
M112721618,Q918319
M30127269,Q918319
M283108,Q918319
M57384466,Q83345
M114240329,Q83345
M116567164,Q83345
M85184156,Q83345
M60295242,Q83345
M90485044,Q83345
M60858018,Q83345
M60865522,Q83345
M60295324,Q83345
M65149087,Q83345
M116566781,Q83345
M3117151,Q83345
M119050370,Q83345
M60295415,Q83345
M60873913,Q83345
M118046265,Q83345
M118046263,Q83345
M842429,Q83345
M71420044,Q83345
M117609436,Q83345
M118046261,Q83345
M78922209,Q83345
M118043156,Q83345
M8062067,Q83345
M90471065,Q83345
M89285825,Q83345
M119197748,Q83345
M118046268,Q83345
M119197747,Q83345
M118046266,Q83345
M60869068,Q83345
M60891337,Q83345
M109277945,Q83345
M60859863,Q83345
M60840430,Q83345
M89500471,Q83345
M60868681,Q83345
M20520970,Q83345
M61140110,Q83345
M60887568,Q83345
M20334401,Q83345
M97672781,Q83345
M118046259,Q83345
M113397450,Q83345
M116567326,Q83345
M60869058,Q83345
M101673555,Q83345
M60875848,Q83345
M99482540,Q83345
M90872103,Q83345
M2213188,Q83345
M119744555,Q83345
M60928766,Q83345
M118046262,Q83345
M95828564,Q83345
M60878882,Q83345
M115874676,Q83345
M82638929,Q83345
M65097953,Q83345
M60860801,Q83345
M118043159,Q83345
M112519677,Q83345
M92740615,Q460143
M79210231,Q460143
M26675082,Q164983
M97650832,Q164983
M110414602,Q164983
M95699086,Q164983
M91439288,Q164983
M81504910,Q164983
M26675083,Q164983
M81504906,Q164983
M81397439,Q164983
M92699623,Q164983
M76138694,Q1025466
M77355355,Q1025466
M79212721,Q1025466
M89897044,Q9631
M92351959,Q9631
M95769661,Q9631
M78923987,Q9631
M90213635,Q9631
M93708895,Q9631
M95250832,Q9631
M91112204,Q9631
M93704589,Q9631
M115677824,Q9631
M1216296,Q9631
M91112202,Q9631
M90213634,Q9631
M94071276,Q9631
M78926078,Q9631
M78926079,Q9631
M114624152,Q9631
M78923988,Q9631
M118619660,Q9631
M91112200,Q9631
M82120537,Q9631
M85468592,Q9631
M88920326,Q9631
M95263123,Q9631
M78925716,Q9631
M95382539,Q9631
M1321994,Q1343157
M19288983,Q1343157
M5072085,Q1343157
M7799881,Q1343157
M73611069,Q1404482
M83574489,Q1404482
M117576997,Q1404482
M117459381,Q1404482
M116191801,Q1404482
M119687281,Q6937963
M119721760,Q6937963
M119692280,Q6937963
M119691053,Q6937963
M120011998,Q6937963
M119736112,Q6937963
M120013967,Q6937963
M285461,Q1784963
M93679513,Q1784963
M23053252,Q1784963
M7294272,Q1784963
M23052442,Q1784963
M24007843,Q1784963
M28984888,Q109728975
M88552064,Q109728975
M28984887,Q109728975
M88552202,Q109728975
M28984883,Q109728975
M88552160,Q109728975
M1273948,Q109728975
M1273946,Q109728975
M88552121,Q109728975
M88551769,Q109728975
M94015637,Q41397
M2529242,Q41397
M62969979,Q41397
M751747,Q41397
M114272464,Q41397
M114272944,Q41397
M83848958,Q41397
M104828211,Q41397
M117690163,Q41397
M109274,Q41397
M114271555,Q41397
M94015795,Q41397
M107741041,Q41397
M94015927,Q41397
M113158988,Q41397
M27463351,Q109771951
M7744635,Q331828
M86728259,Q331828
M47649770,Q331828
M10648302,Q331828
M65501264,Q9715
M118480056,Q9715
M118378232,Q9715
M108342716,Q9715
M80036656,Q9715
M63394167,Q9715
M110027538,Q9715
M17121380,Q9715
M17656623,Q9715
M84340665,Q9715
M113609227,Q9715
M116740939,Q9715
M73754226,Q9715
M115393782,Q9715
M3573428,Q9715
M989021,Q9715
M64135836,Q9715
M14490617,Q9715
M111650069,Q9715
M11982718,Q9715
M114108860,Q9715
M90699976,Q9715
M25919373,Q9715
M23477623,Q9715
M110918619,Q847935
M117581424,Q847935
M110918913,Q847935
M111049210,Q847935
M79579567,Q847935
M19499256,Q847935
M111049202,Q847935
M110918908,Q847935
M110918615,Q847935
M110918616,Q847935
M110918906,Q847935
M110918912,Q847935
M89515206,Q847935
M110918921,Q847935
M119827557,Q847935
M111049200,Q847935
M111049231,Q847935
M110918614,Q847935
M108301426,Q847935
M110918621,Q847935
M79908794,Q847935
M59405553,Q916412
M54717055,Q916412
M110180899,Q916412
M41654988,Q916412
M60904049,Q22710
M61116229,Q22710
M60413370,Q22710
M117496455,Q22710
M93634946,Q22710
M116627161,Q22710
M41666391,Q22710
M90142204,Q22710
M88531034,Q22710
M60902785,Q22710
M86437384,Q22710
M61472522,Q22710
M41897846,Q22710
M3117079,Q22710
M60949503,Q22710
M82251957,Q22710
M60949492,Q22710
M79762379,Q22710
M94248482,Q22710
M113496029,Q22710
M97493604,Q22710
M113496030,Q22710
M92025197,Q22710
M79707271,Q22710
M10800433,Q22710
M92006614,Q22710
M116770698,Q22710
M78771286,Q22710
M79334082,Q22710
M114753862,Q22710
M93796882,Q22710
M112480910,Q22710
M42325844,Q22710
M60949512,Q22710
M79062090,Q22710
M116219839,Q22710
M100336996,Q22710
M113416419,Q22710
M10872550,Q22710
M87984225,Q22710
M84607942,Q22710
M107112352,Q22710
M93339426,Q22710
M118479968,Q22710
M97729704,Q22710
M88229216,Q22710
M60420132,Q22710
M99671929,Q22710
M65233698,Q22710
M23203199,Q22710
M10977463,Q22710
M65138582,Q22710
M91635843,Q22710
M115809647,Q22710
M90399309,Q22710
M104635658,Q22710
M100337014,Q22710
M81248783,Q22710
M65233695,Q22710
M119228590,Q22710
M26749140,Q22710
M57868740,Q22710
M58785812,Q22710
M40498973,Q22710
M87466036,Q22710
M92025161,Q22710
M92387673,Q22710
M78803525,Q22710
M92006572,Q22710
M116967738,Q22710
M84922799,Q22710
M116770655,Q22710
M85805325,Q22710
M92295662,Q22710
M90283850,Q22710
M77817167,Q22710
M99244490,Q22710
M60410195,Q22710
M88159113,Q22710
M37085817,Q22710
M60904040,Q22710
M106333177,Q22710
M82251956,Q22710
M95659877,Q22710
M90541587,Q22710
M20550625,Q22710
M116433337,Q22710
M88967893,Q22710
M20600760,Q22710
M60410198,Q22710
M113891432,Q22710
M113890906,Q22710
M77352820,Q22710
M65233683,Q22710
M79147351,Q22710
M58763415,Q22710
M116385064,Q22710
M60512131,Q22710
M114304217,Q8454
M33460345,Q8454
M114391799,Q8454
M481496,Q8454
M99276432,Q8454
M99239759,Q8454
M95193516,Q8454
M36646801,Q8454
M112510161,Q8454
M109328765,Q8454
M116761461,Q8454
M11627466,Q8454
M98995298,Q8454
M93942770,Q8454
M97163560,Q8454
M95192686,Q8454
M113910891,Q8454
M88080101,Q8454
M52463912,Q8454
M88758264,Q8454
M43578803,Q8454
M116667175,Q111467700
M116687047,Q111467700
M116664774,Q111467700
M117683242,Q111467700
M82129371,Q1239497
M93450143,Q1239497
M93450146,Q1239497
M77357495,Q626503
M77134818,Q626503
M77134822,Q626503
M76891584,Q626503
M77134821,Q626503
M76891593,Q626503
M10726495,Q2349
M71375667,Q2349
M24153487,Q2349
M973425,Q2349
M98995298,Q216169
M103650992,Q216169
M17645738,Q216169
M97425061,Q216169
M103661230,Q216169
M30420116,Q216169
M98313728,Q216169
M37712228,Q216169
M98313729,Q216169
M26973873,Q216169
M105182460,Q216169
M80828049,Q898886
M61370039,Q898886
M110467211,Q898886
M80890831,Q898886
M115095390,Q178810
M82406230,Q178810
M93386245,Q178810
M112518137,Q178810
M80435639,Q178810
M93412784,Q178810
M82409154,Q178810
M89980110,Q178810
M80309176,Q178810
M82489044,Q178810
M94967136,Q178810
M93412785,Q178810
M89980143,Q178810
M117918446,Q178810
M82407030,Q178810
M62211048,Q178810
M89992156,Q178810
M81133660,Q66108236
M44156299,Q66108236
M90894688,Q66108236
M90965578,Q10988133
M27966616,Q10988133
M35793501,Q10988133
M108089354,Q10988133
M108089360,Q10988133
M86853267,Q10988133
M120217857,Q10988133
M94258052,Q10988133
M95200148,Q10988133
M108089359,Q10988133
M40859494,Q10988133
M83790658,Q10988133
M98123080,Q10988133
M98271073,Q10988133
M108089356,Q10988133
M108089355,Q10988133
M71998618,Q10988133
M102265543,Q10988133
M7902040,Q10988133
M29561274,Q10988133
M109375640,Q10988133
M119287751,Q182865
M119268806,Q182865
M119268809,Q182865
M119268990,Q182865
M119898699,Q182865
M119260164,Q182865
M119259282,Q182865
M119268807,Q182865
M9403325,Q182865
M21490072,Q182865
M53909599,Q182865
M119268808,Q182865
M104215431,Q182865
M109210229,Q182865
M119259287,Q182865
M119259281,Q182865
M119259283,Q182865
M119268991,Q182865
M41307748,Q182865
M119287749,Q182865
M118401592,Q1406501
M3578662,Q1406501
M92172832,Q1406501
M113385116,Q1406501
M90604266,Q1406501
M62252745,Q1406501
M96131242,Q1406501
M96131237,Q1406501
M67138440,Q1406501
M113385115,Q1406501
M96131241,Q1406501
M103395558,Q1406501
M96131249,Q1406501
M96131244,Q1406501
M96131238,Q1406501
M92571005,Q1406501
M92281270,Q1406501
M92174710,Q1406501
M30778907,Q1406501
M88205553,Q1406501
M93372774,Q1406501
M17641958,Q1406501
M103395559,Q1406501
M96131239,Q1406501
M96330329,Q1406501
M96131247,Q1406501
M96131240,Q1406501
M90156107,Q1406501
M74708379,Q1406501
M74707407,Q1406501
M12785807,Q1406501
M113385117,Q1406501
M103395560,Q1406501
M30778979,Q1406501
M21524008,Q1406501
M96131246,Q1406501
M118402470,Q1406501
M113716591,Q10737
M84670110,Q10737
M15713120,Q10737
M79066785,Q10737
M65416239,Q10737
M113737324,Q10737
M88865566,Q10737
M97254886,Q10737
M90085549,Q10737
M2358840,Q10737
M20568966,Q10737
M113737326,Q10737
M71243974,Q10737
M30735248,Q10737
M113737325,Q10737
M117497112,Q10737
M109312310,Q10737
M96635350,Q10737
M11967382,Q10737
M30752951,Q10737
M5556104,Q10737
M112876909,Q10737
M96635351,Q10737
M110435980,Q10737
M120098846,Q10737
M154447,Q10737
M80602443,Q10737
M58360961,Q2487
M63349345,Q2487
M71176027,Q2487
M66742693,Q2487
M112938054,Q2487
M72215924,Q2487
M66742660,Q2487
M72215926,Q2487
M120227905,Q2487
M69021633,Q2487
M21974879,Q2487
M87838028,Q2487
M58360965,Q2487
M66742683,Q2487
M18542175,Q5873
M73754226,Q5873
M110479854,Q5873
M396918,Q5873
M28058926,Q5873
M98044192,Q5873
M71168204,Q5873
M90174275,Q5873
M93120109,Q5873
M79829945,Q5873
M5637494,Q5873
M89712527,Q5873
M64258189,Q5873
M119719539,Q5873
M9852806,Q5873
M401841,Q5873
M10858612,Q5873
M99476272,Q5873
M21523344,Q5873
M74329599,Q5873
M10726659,Q5873
M97960776,Q5873
M90174253,Q5873
M69826357,Q5873
M89710434,Q5873
M107500102,Q5873
M116496145,Q5873
M87235299,Q5873
M115393782,Q5873
M10287245,Q5873
M15538543,Q5873
M107327667,Q5873
M116010408,Q5873
M997562,Q5873
M51869352,Q5873
M69212412,Q5873
M108776000,Q5873
M82195860,Q5873
M12107126,Q5873
M107684916,Q5873
M4321663,Q5873
M1893334,Q5873
M213055,Q5873
M84612260,Q488
M94439865,Q488
M91898844,Q488
M95078238,Q488
M56719,Q488
M90950158,Q3879282
M89033901,Q164654
M95247040,Q164654
M18435945,Q164654
M89034052,Q164654
M38589775,Q164654
M73754226,Q164654
M21523344,Q164654
M89034138,Q164654
M65501264,Q164654
M11532554,Q164654
M1325364,Q164654
M89033752,Q164654
M89029752,Q164654
M89033751,Q164654
M108170300,Q132781
M89855403,Q132781
M36646450,Q132781
M66078482,Q132781
M100863391,Q132781
M90928081,Q132781
M113798842,Q132781
M88553697,Q132781
M116404541,Q132781
M108195336,Q132781
M6643402,Q132781
M118379427,Q132781
M698642,Q132781
M88553703,Q132781
M60877885,Q132781
M108195337,Q132781
M108195628,Q132781
M88553695,Q132781
M66034945,Q132781
M75960068,Q132781
M46768916,Q132781
M116888319,Q132781
M88553696,Q132781
M106782964,Q132781
M6643360,Q132781
M108197712,Q132781
M66059020,Q132781
M100863396,Q132781
M81655891,Q132781
M82610464,Q132781
M65845124,Q132781
M1658551,Q937557
M87203546,Q109673069
M87203866,Q109673069
M87203908,Q109673069
M5078065,Q109673069
M115883325,Q106991061
M106077742,Q106991061
M106077741,Q106991061
M106077728,Q106991061
M106077720,Q106991061
M106077722,Q106991061
M106077738,Q106991061
M106077729,Q106991061
M106077735,Q106991061
M95210375,Q63977136
